ID,MAP,type,coord_index
101147,1023,46701,2601
101148,1023,46504,2605
101149,1023,46603,2602
101150,1023,38100,2106
101151,1023,50104,2100
101152,1023,34001,2111
101153,1023,37900,2313
101154,1023,40009,2305
101155,1023,40000,2301
101156,1023,53050,2529
101157,1023,53050,2520
101158,1024,30001,2123
101159,1024,50011,2111
101160,1024,50001,2108
101161,1024,50011,2114
101162,1024,30301,2106
101163,1024,50102,2116
101164,1024,50103,2110
101165,1024,50114,2103
101166,1024,50102,2101
101167,1024,32200,2104
101168,1024,32000,2107
101169,1024,32100,2117
101170,1024,32000,2109
101171,1024,45010,2352
101172,1024,41000,2306
101173,1024,41000,2301
101174,1024,41000,2307
101175,1024,45000,2313
101176,1024,40000,2305
101177,1024,40101,2312
101178,1024,43401,2310
101179,1024,46814,2757
101180,1024,46633,2756
101181,1024,49425,2190
101182,1024,46663,2763
101183,1024,46534,2755
101184,1024,46682,2760
101185,1024,46544,2750
101186,1024,46516,2753
101187,1024,46773,2762
101188,1024,46627,2754
101189,1024,46712,2761
101190,1024,46691,2759
101191,1024,46591,2758
101192,1024,53000,2520
101193,1024,53000,2526
101194,1024,53000,2524
101195,1024,53000,2530
101196,1024,53000,2527
101197,1024,53000,2528
101198,1024,53000,2525
101199,1024,53000,2521
101200,1024,46503,2605
101201,1024,46702,2601
101202,1024,46603,2604
101203,1024,46606,2606
101204,1024,46701,2602
101205,1024,46502,2607
101206,1024,46604,2603
101207,1024,49400,2713
101208,1024,50011,2100
101209,1024,30301,2113
101210,1024,50103,2112
101211,1024,43401,2308
101212,1024,43401,2314
101213,1024,43401,2300
101214,1024,53000,2529
101215,1024,53000,2522
101216,1025,52400,1107
101217,1025,52550,1110
101218,1025,52460,1108
101219,1025,52520,1109
101220,1025,53590,1141
101221,1025,53570,1142
101222,1025,53630,1143
101223,1025,53510,1144
101224,1025,49272,1114
101225,1025,49212,1115
101226,1025,48802,1116
101227,1025,53610,1145
101228,1025,53490,1146
101229,1025,53530,1147
101230,1025,53550,1148
101231,1025,49292,1111
101232,1025,48302,1112
101233,1025,49182,1113
101234,1025,46516,1163
101235,1025,46652,1160
101236,1025,46711,1165
101237,1025,46628,1157
101238,1025,46722,1164
101239,1025,46572,1158
101240,1025,46692,1162
101241,1025,46644,1159
101242,1025,46533,1156
101243,1025,46543,1161
101244,1025,46562,1155
101245,1025,51000,1150
101246,1025,51000,1153
101247,1025,51103,1151
101248,1025,46631,1103
101249,1025,53680,1135
101250,1025,53820,1136
101251,1025,53830,1137
101252,1025,53720,1138
101253,1025,53900,1139
101254,1025,53910,1140
101255,1025,51150,1152
101256,1025,53990,1212
101257,1025,46582,1166
101258,1026,52420,1107
101259,1026,52570,1110
101260,1026,52460,1108
101261,1026,52500,1109
101262,1026,53590,1141
101263,1026,53570,1142
101264,1026,53630,1143
101265,1026,53510,1144
101266,1026,49102,1114
101267,1026,49232,1115
101268,1026,49252,1116
101269,1026,53600,1145
101270,1026,53640,1146
101271,1026,53520,1147
101272,1026,53550,1148
101273,1026,49282,1111
101274,1026,49202,1112
101275,1026,48602,1113
101276,1026,46516,1157
101277,1026,46572,1160
101278,1026,46543,1158
101279,1026,46773,1163
101280,1026,46723,1164
101281,1026,46592,1155
101282,1026,46651,1156
101283,1026,46553,1159
101284,1026,46632,1162
101285,1026,46673,1165
101286,1026,46662,1161
101287,1026,51000,1150
101288,1026,51000,1153
101289,1026,46741,1103
101290,1026,53680,1135
101291,1026,53820,1136
101292,1026,53830,1137
101293,1026,53700,1138
101294,1026,53860,1139
101295,1026,53870,1140
101296,1026,51107,1152
101297,1026,51150,1151
101298,1026,46682,1166
101299,1027,52420,1107
101300,1027,52570,1110
101301,1027,52450,1108
101302,1027,52500,1109
101303,1027,53580,1141
101304,1027,53540,1142
101305,1027,53620,1143
101306,1027,53500,1144
101307,1027,49102,1114
101308,1027,48502,1115
101309,1027,49262,1116
101310,1027,53610,1145
101311,1027,53490,1146
101312,1027,53530,1147
101313,1027,53560,1148
101314,1027,47902,1111
101315,1027,49252,1112
101316,1027,49202,1113
101317,1027,46592,1162
101318,1027,46652,1165
101319,1027,46513,1159
101320,1027,46573,1158
101321,1027,46626,1163
101322,1027,46551,1156
101323,1027,46693,1157
101324,1027,46581,1161
101325,1027,46661,1155
101326,1027,46742,1160
101327,1027,46562,1164
101328,1027,51000,1152
101329,1027,51000,1150
101330,1027,51104,1153
101331,1027,46533,1103
101332,1027,53670,1135
101333,1027,53800,1136
101334,1027,53810,1137
101335,1027,53720,1138
101336,1027,53900,1139
101337,1027,53910,1140
101338,1027,49400,1176
101339,1027,53000,1202
101340,1027,53000,1200
101341,1027,53000,1201
101342,1027,51050,1151
101343,1027,53990,1213
101344,1027,46682,1166
101345,1028,52400,1107
101346,1028,52570,1110
101347,1028,52450,1108
101348,1028,52500,1109
101349,1028,53590,1141
101350,1028,53570,1142
101351,1028,53630,1143
101352,1028,53510,1144
101353,1028,49292,1114
101354,1028,48602,1115
101355,1028,49212,1116
101356,1028,53610,1145
101357,1028,53490,1146
101358,1028,53530,1147
101359,1028,53560,1148
101360,1028,49282,1111
101361,1028,48102,1112
101362,1028,49252,1113
101363,1028,46511,1163
101364,1028,46651,1164
101365,1028,46723,1165
101366,1028,46592,1158
101367,1028,45514,1157
101368,1028,46573,1160
101369,1028,46553,1155
101370,1028,46633,1161
101371,1028,46674,1159
101372,1028,46641,1162
101373,1028,46661,1156
101374,1028,51000,1153
101375,1028,51000,1151
101376,1028,46521,1103
101377,1028,53680,1135
101378,1028,53820,1136
101379,1028,53830,1137
101380,1028,53710,1138
101381,1028,53880,1139
101382,1028,53890,1140
101383,1028,49400,1172
101384,1028,51106,1150
101385,1028,51150,1152
101386,1028,53990,1213
101387,1028,46581,1166
101388,1029,52420,1107
101389,1029,52550,1110
101390,1029,52450,1108
101391,1029,52500,1109
101392,1029,53580,1141
101393,1029,53540,1142
101394,1029,53620,1143
101395,1029,53500,1144
101396,1029,49302,1114
101397,1029,49242,1115
101398,1029,49202,1116
101399,1029,53600,1145
101400,1029,53640,1146
101401,1029,53520,1147
101402,1029,53560,1148
101403,1029,49902,1111
101404,1029,49172,1112
101405,1029,48402,1113
101406,1029,46551,1163
101407,1029,46694,1157
101408,1029,46627,1159
101409,1029,46581,1158
101410,1029,46651,1155
101411,1029,45511,1160
101412,1029,46542,1161
101413,1029,46644,1165
101414,1029,46662,1156
101415,1029,46521,1164
101416,1029,46511,1162
101417,1029,51000,1153
101418,1029,51000,1150
101419,1029,46534,1103
101420,1029,53670,1135
101421,1029,53800,1136
101422,1029,53810,1137
101423,1029,53710,1138
101424,1029,53880,1139
101425,1029,53890,1140
101426,1029,49400,1173
101427,1029,45520,1201
101428,1029,45520,1200
101429,1029,45520,1202
101430,1029,51050,1152
101431,1029,51105,1151
101432,1029,46741,1166
101433,1030,38101,2129
101434,1030,50050,2117
101435,1030,50030,2103
101436,1030,50030,2110
101437,1030,38100,2107
101438,1030,50112,2104
101439,1030,50104,2101
101440,1030,50102,2108
101441,1030,50112,2106
101442,1030,32101,2109
101443,1030,32000,2100
101444,1030,32001,2112
101445,1030,32001,2113
101446,1030,41010,2364
101447,1030,41000,2307
101448,1030,41000,2306
101449,1030,41000,2300
101450,1030,45000,2312
101451,1030,40001,2302
101452,1030,43400,2310
101453,1030,40101,2305
101454,1030,46872,2757
101455,1030,46532,2756
101456,1030,49426,2190
101457,1030,46582,2763
101458,1030,46541,2754
101459,1030,46521,2760
101460,1030,46743,2753
101461,1030,46551,2750
101462,1030,46627,2759
101463,1030,46713,2761
101464,1030,46591,2762
101465,1030,46511,2755
101466,1030,46573,2758
101467,1030,46606,2602
101468,1030,46502,2601
101469,1030,46602,2607
101470,1030,46604,2605
101471,1030,46701,2606
101472,1030,46503,2604
101473,1030,46700,2603
101474,1030,50030,2120
101475,1030,50112,2114
101476,1030,50112,2116
101477,1030,45000,2313
101478,1030,43400,2301
101479,1030,43501,2308
101480,1031,38001,2124
101481,1031,50020,2107
101482,1031,50011,2100
101483,1031,50020,2117
101484,1031,38100,2101
101485,1031,50100,2114
101486,1031,50112,2112
101487,1031,50103,2111
101488,1031,50112,2103
101489,1031,34002,2116
101490,1031,34103,2108
101491,1031,34104,2110
101492,1031,34002,2106
101493,1031,44010,2356
101494,1031,41000,2313
101495,1031,41000,2302
101496,1031,41000,2308
101497,1031,45000,2310
101498,1031,40004,2312
101499,1031,43401,2300
101500,1031,40103,2301
101501,1031,46821,2757
101502,1031,46742,2756
101503,1031,49413,2190
101504,1031,46644,2755
101505,1031,46532,2760
101506,1031,46663,2762
101507,1031,46681,2753
101508,1031,46711,2763
101509,1031,46593,2754
101510,1031,46627,2761
101511,1031,46723,2759
101512,1031,46773,2750
101513,1031,46571,2758
101514,1031,46801,2607
101515,1031,46605,2603
101516,1031,46704,2606
101517,1031,46502,2601
101518,1031,46602,2604
101519,1031,46503,2605
101520,1031,46701,2602
101521,1031,50103,2104
101522,1031,34104,2113
101523,1031,34002,2109
101524,1031,37900,2314
101525,1031,40101,2307
101526,1031,40000,2305
101527,1032,38101,2121
101528,1032,50040,2111
101529,1032,50060,2108
101530,1032,50040,2114
101531,1032,38001,2112
101532,1032,50103,2106
101533,1032,50112,2103
101534,1032,50113,2109
101535,1032,50112,2120
101536,1032,32101,2100
101537,1032,32000,2117
101538,1032,32100,2116
101539,1032,32000,2110
101540,1032,43411,2350
101541,1032,41000,2310
101542,1032,41000,2312
101543,1032,41000,2308
101544,1032,45000,2305
101545,1032,40103,2313
101546,1032,43401,2314
101547,1032,40102,2301
101548,1032,46912,2757
101549,1032,46631,2756
101550,1032,49431,2190
101551,1032,46661,2754
101552,1032,46541,2750
101553,1032,46682,2762
101554,1032,46673,2755
101555,1032,46591,2763
101556,1032,45512,2759
101557,1032,46573,2761
101558,1032,46695,2758
101559,1032,46722,2760
101560,1032,46621,2753
101561,1032,46800,2606
101562,1032,46702,2607
101563,1032,46700,2601
101564,1032,46606,2603
101565,1032,46505,2605
101566,1032,46504,2604
101567,1032,46605,2602
101568,1032,50040,2107
101569,1032,50040,2104
101570,1032,38001,2113
101571,1032,37900,2302
101572,1032,45000,2306
101573,1032,40002,2307
101574,1033,30300,2121
101575,1033,50060,2117
101576,1033,50011,2107
101577,1033,50011,2116
101578,1033,30001,2110
101579,1033,50102,2112
101580,1033,50112,2113
101581,1033,50104,2106
101582,1033,50104,2114
101583,1033,34002,2120
101584,1033,34101,2108
101585,1033,34103,2100
101586,1033,34101,2109
101587,1033,41010,2350
101588,1033,41000,2312
101589,1033,41000,2305
101590,1033,41000,2301
101591,1033,45000,2308
101592,1033,40003,2314
101593,1033,43000,2307
101594,1033,40101,2313
101595,1033,46822,2757
101596,1033,46681,2756
101597,1033,49414,2190
101598,1033,46674,2761
101599,1033,46542,2754
101600,1033,46531,2755
101601,1033,46632,2750
101602,1033,46551,2758
101603,1033,46627,2763
101604,1033,46572,2760
101605,1033,46652,2753
101606,1033,46772,2759
101607,1033,46691,2762
101608,1033,53050,2528
101609,1033,53050,2522
101610,1033,53050,2530
101611,1033,53050,2529
101612,1033,53050,2525
101613,1033,53050,2521
101614,1033,53050,2523
101615,1033,53050,2527
101616,1033,46703,2605
101617,1033,46602,2604
101618,1033,46604,2601
101619,1033,46505,2607
101620,1033,46603,2606
101621,1033,46700,2602
101622,1033,46504,2603
101623,1033,49400,2718
101624,1033,50060,2104
101625,1033,30300,2103
101626,1033,50104,2111
101627,1033,43501,2306
101628,1033,43501,2310
101629,1033,43501,2302
101630,1033,53050,2524
101631,1033,53050,2520
101632,1034,30301,2121
101633,1034,50001,2109
101634,1034,50020,2111
101635,1034,50020,2107
101636,1034,30300,2100
101637,1034,50102,2120
101638,1034,50103,2106
101639,1034,50113,2117
101640,1034,50102,2113
101641,1034,34002,2116
101642,1034,34102,2110
101643,1034,34100,2112
101644,1034,34100,2103
101645,1034,45010,2350
101646,1034,41000,2314
101647,1034,41000,2301
101648,1034,41000,2302
101649,1034,45000,2313
101650,1034,40004,2306
101651,1034,43400,2305
101652,1034,43501,2310
101653,1034,46911,2757
101654,1034,46674,2756
101655,1034,49432,2190
101656,1034,46681,2754
101657,1034,46743,2750
101658,1034,46521,2755
101659,1034,46532,2759
101660,1034,46591,2760
101661,1034,46628,2763
101662,1034,46551,2753
101663,1034,46692,2761
101664,1034,46514,2758
101665,1034,45513,2762
101666,1034,46503,2604
101667,1034,46603,2602
101668,1034,46505,2605
101669,1034,46700,2607
101670,1034,46606,2601
101671,1034,46605,2606
101672,1034,46704,2603
101673,1034,50001,2104
101674,1034,50001,2108
101675,1034,34002,2114
101676,1034,40101,2308
101677,1034,40003,2307
101678,1034,40102,2312
101679,1035,52420,1107
101680,1035,52550,1110
101681,1035,52460,1108
101682,1035,52520,1109
101683,1035,53590,1141
101684,1035,53570,1142
101685,1035,53630,1143
101686,1035,53510,1144
101687,1035,49302,1114
101688,1035,49292,1115
101689,1035,49202,1116
101690,1035,53610,1145
101691,1035,53490,1146
101692,1035,53530,1147
101693,1035,53560,1148
101694,1035,49282,1111
101695,1035,49212,1112
101696,1035,49262,1113
101697,1035,46653,1165
101698,1035,46714,1159
101699,1035,46722,1162
101700,1035,46551,1158
101701,1035,45514,1161
101702,1035,46693,1157
101703,1035,46573,1164
101704,1035,46531,1163
101705,1035,46662,1155
101706,1035,46523,1160
101707,1035,46674,1156
101708,1035,51000,1153
101709,1035,51000,1152
101710,1035,46644,1103
101711,1035,53680,1135
101712,1035,53820,1136
101713,1035,53830,1137
101714,1035,53720,1138
101715,1035,53900,1139
101716,1035,53910,1140
101717,1035,49400,1172
101718,1035,51108,1151
101719,1035,51150,1150
101720,1035,53990,1212
101721,1035,46581,1166
101722,1036,52420,1107
101723,1036,52570,1110
101724,1036,52450,1108
101725,1036,52500,1109
101726,1036,53580,1141
101727,1036,53540,1142
101728,1036,53620,1143
101729,1036,53500,1144
101730,1036,49902,1114
101731,1036,48602,1115
101732,1036,49232,1116
101733,1036,53610,1145
101734,1036,53490,1146
101735,1036,53530,1147
101736,1036,53560,1148
101737,1036,48002,1111
101738,1036,49102,1112
101739,1036,49182,1113
101740,1036,46694,1163
101741,1036,46554,1158
101742,1036,46724,1165
101743,1036,46511,1157
101744,1036,46571,1164
101745,1036,46591,1160
101746,1036,46544,1161
101747,1036,45511,1156
101748,1036,46741,1159
101749,1036,46563,1155
101750,1036,46642,1162
101751,1036,51000,1153
101752,1036,51000,1152
101753,1036,51106,1151
101754,1036,51107,1150
101755,1036,46674,1103
101756,1036,53670,1135
101757,1036,53800,1136
101758,1036,53810,1137
101759,1036,53700,1138
101760,1036,53860,1139
101761,1036,53870,1140
101762,1036,46581,1166
101763,1037,52420,1107
101764,1037,52550,1110
101765,1037,52460,1108
101766,1037,52520,1109
101767,1037,53590,1141
101768,1037,53570,1142
101769,1037,53630,1143
101770,1037,53510,1144
101771,1037,49282,1114
101772,1037,49242,1115
101773,1037,49252,1116
101774,1037,53600,1145
101775,1037,53640,1146
101776,1037,53520,1147
101777,1037,53550,1148
101778,1037,49172,1111
101779,1037,48302,1112
101780,1037,49212,1113
101781,1037,46653,1159
101782,1037,46561,1158
101783,1037,46511,1155
101784,1037,46554,1161
101785,1037,46774,1164
101786,1037,46714,1162
101787,1037,46721,1163
101788,1037,46522,1156
101789,1037,46631,1165
101790,1037,46661,1160
101791,1037,46543,1157
101792,1037,51000,1150
101793,1037,51000,1153
101794,1037,51108,1152
101795,1037,51109,1151
101796,1037,46641,1103
101797,1037,53670,1135
101798,1037,53800,1136
101799,1037,53810,1137
101800,1037,53710,1138
101801,1037,53880,1139
101802,1037,53890,1140
101803,1037,49400,1172
101804,1037,45530,1202
101805,1037,45530,1201
101806,1037,45530,1200
101807,1037,46532,1166
101808,1038,52400,1107
101809,1038,52550,1110
101810,1038,52460,1108
101811,1038,52500,1109
101812,1038,53580,1141
101813,1038,53540,1142
101814,1038,53620,1143
101815,1038,53500,1144
101816,1038,49292,1114
101817,1038,49282,1115
101818,1038,48602,1116
101819,1038,53600,1145
101820,1038,53640,1146
101821,1038,53520,1147
101822,1038,53550,1148
101823,1038,47802,1111
101824,1038,48402,1112
101825,1038,49262,1113
101826,1038,46543,1157
101827,1038,46572,1164
101828,1038,46696,1158
101829,1038,46554,1163
101830,1038,46712,1155
101831,1038,46511,1160
101832,1038,45513,1165
101833,1038,46562,1159
101834,1038,46591,1162
101835,1038,46682,1156
101836,1038,46741,1161
101837,1038,51000,1153
101838,1038,51000,1150
101839,1038,51100,1152
101840,1038,46631,1103
101841,1038,53680,1135
101842,1038,53820,1136
101843,1038,53830,1137
101844,1038,53700,1138
101845,1038,53860,1139
101846,1038,53870,1140
101847,1038,53050,1202
101848,1038,53050,1201
101849,1038,53050,1200
101850,1038,51150,1151
101851,1038,46582,1166
101852,1039,52400,1107
101853,1039,52570,1110
101854,1039,52460,1108
101855,1039,52520,1109
101856,1039,53580,1141
101857,1039,53540,1142
101858,1039,53620,1143
101859,1039,53500,1144
101860,1039,49292,1114
101861,1039,49202,1115
101862,1039,49262,1116
101863,1039,53600,1145
101864,1039,53640,1146
101865,1039,53520,1147
101866,1039,53550,1148
101867,1039,47902,1111
101868,1039,49182,1112
101869,1039,48502,1113
101870,1039,46551,1161
101871,1039,46593,1155
101872,1039,46651,1159
101873,1039,45514,1158
101874,1039,46513,1157
101875,1039,46724,1164
101876,1039,46571,1156
101877,1039,46534,1162
101878,1039,46631,1160
101879,1039,46743,1165
101880,1039,46673,1163
101881,1039,51000,1150
101882,1039,51000,1153
101883,1039,51150,1151
101884,1039,46661,1103
101885,1039,53670,1135
101886,1039,53800,1136
101887,1039,53810,1137
101888,1039,53720,1138
101889,1039,53900,1139
101890,1039,53910,1140
101891,1039,51103,1152
101892,1039,53990,1210
101893,1039,46583,1166
101894,1040,38001,2129
101895,1040,50001,2106
101896,1040,50050,2110
101897,1040,50001,2116
101898,1040,38100,2104
101899,1040,50116,2113
101900,1040,50112,2114
101901,1040,50114,2120
101902,1040,50114,2107
101903,1040,32000,2103
101904,1040,32102,2117
101905,1040,32101,2100
101906,1040,32000,2109
101907,1040,43011,2364
101908,1040,41000,2312
101909,1040,41000,2307
101910,1040,41000,2300
101911,1040,45000,2310
101912,1040,40007,2306
101913,1040,43000,2305
101914,1040,43401,2302
101915,1040,46953,2757
101916,1040,46632,2756
101917,1040,49427,2190
101918,1040,46534,2761
101919,1040,46644,2763
101920,1040,46681,2758
101921,1040,46582,2753
101922,1040,46573,2760
101923,1040,46652,2750
101924,1040,46724,2759
101925,1040,46713,2762
101926,1040,46512,2755
101927,1040,46551,2754
101928,1040,53000,2528
101929,1040,53000,2522
101930,1040,53000,2524
101931,1040,53000,2530
101932,1040,53000,2523
101933,1040,53000,2525
101934,1040,53000,2521
101935,1040,53000,2527
101936,1040,46704,2605
101937,1040,46703,2606
